120,Citrus Hibiscus Energy Shot W/ Cordyceps Mushroom,Sports/Energy Drink,b_d1d86h7kpv,388,388,867.0,388.0,388.0,388.0,4418.0,4418.0,4418.0,4418.0,4418.0,4418.0,4418.0,4418.0,4418.0,4418.0,4418.0,4418.0,4418.0,4418.0
121,The Best of Bridges Gifting Box,Jam/Jelly,b_53y0prny99,68,68,68.0,68.0,68.0,68.0,68.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,44.0,44.0,44.0,44.0,44.0,44.0
122,Bowmore Single Malt Whisky Marmalade,Jam/Jelly,b_53y0prny99,35,35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
123,The Preserves Collection Gifting Box,Jam/Jelly,b_53y0prny99,115,115,115.0,115.0,115.0,115.0,115.0,97.0,97.0,97.0,113.0,113.0,113.0,113.0,113.0,,113.0,,,
124,Redcurrant Jelly,Jam/Jelly,b_53y0prny99,151,151,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0
125,The Famous Grouse Blended Whisky Marmalade,Jam/Jelly,b_53y0prny99,212,212,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,211.0,211.0,211.0,211.0,211.0,,
126,The Tall Triple Marmalade Juco Gift Bag,Jam/Jelly,b_53y0prny99,101,101,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0
127,Blackberry Jalapeno Jam - TN Spice,Jam/Jelly,b_66xmavbaiu,1020,1020,101.0,1020.0,1020.0,1020.0,101.0,1007.0,1007.0,1007.0,1007.0,101.0,101.0,101.0,101.0,101.0,101.0,1001.0,101.0,101.0
128,Raspberry Jalapeno Jelly - TN Spice,Jam/Jelly,b_66xmavbaiu,1020,1020,101.0,1020.0,1020.0,1020.0,101.0,1007.0,1007.0,1007.0,1007.0,101.0,101.0,101.0,101.0,101.0,101.0,1001.0,101.0,101.0
129,Tropical Chilli Jam | 190ml | Chilli Mash Company,Jam/Jelly,b_mcuasbb3w8,11,11,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
130,Carolina Reaper Chilli Jam | 190ml | Chilli Mash Company | World's Hottest Chilli,Jam/Jelly,b_mcuasbb3w8,21,21,21.0,21.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,14.0,14.0,7.0,6.0,,,,,
131,Banana Jam | 190ml | Chilli Mash Company | Delicious Caribbean Inspired,Jam/Jelly,b_mcuasbb3w8,,,533.0,,,,531.0,482.0,482.0,481.0,481.0,481.0,481.0,480.0,480.0,480.0,480.0,480.0,480.0,479.0
132,Apricot + Urfa Mostarda (4.5oz.),Jam/Jelly,b_130el44tju,60,60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
133,Strawberry Basil Balsamic Jam,Jam/Jelly,b_en3aq3w2ok,84,84,84.0,84.0,84.0,84.0,,,,,,,,,,,,,,
134,Raspberry Jam,Jam/Jelly,b_en3aq3w2ok,60,60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,964.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
135,Bacon & Apple Jam,Jam/Jelly,b_4rmoufgikd,52,52,52.0,52.0,52.0,52.0,376.0,82.0,82.0,70.0,328.0,316.0,280.0,280.0,232.0,232.0,196.0,196.0,196.0,70.0
136,Harvest Cherry Pie Filling,Jam/Jelly,b_4rmoufgikd,34,34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,12.0,12.0,12.0,12.0,12.0,12.0,6.0,6.0,6.0,6.0,6.0
137,Whole Lemon Fig Marmalade,Jam/Jelly,b_4rmoufgikd,34,34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,12.0,12.0,12.0,12.0,12.0,12.0,6.0,6.0,196.0,196.0,70.0
138,Triple Berry Jam,Jam/Jelly,b_4rmoufgikd,34,34,34.0,34.0,34.0,34.0,34.0,34.0,,,,,,,,,,,,
139,Blueberry Jam,Jam/Jelly,b_4rmoufgikd,10,10,10.0,10.0,10.0,10.0,10.0,18.0,10.0,18.0,10.0,18.0,10.0,18.0,10.0,10.0,10.0,10.0,10.0,10.0
140,Almond Cherry Jubilee Jam,Jam/Jelly,b_4rmoufgikd,12,12,12.0,12.0,12.0,12.0,12.0,12.0,400.0,400.0,400.0,394.0,394.0,394.0,394.0,394.0,394.0,6.0,6.0,6.0
141,ORGANIC Pumpkin Spice Pumpkin Fruit Spread,Jam/Jelly,b_psyjj9bvfj,140,140,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0
142,Wake the Eff Up,Sports/Energy Drink,b_qp79rvzk4v,892,892,892.0,892.0,892.0,892.0,892.0,892.0,892.0,892.0,868.0,868.0,868.0,868.0,868.0,868.0,844.0,844.0,844.0,844.0
143,Bacon Jam (12/case),Jam/Jelly,b_jnhjc7wi1j,48,48,48.0,48.0,48.0,48.0,48.0,48.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
144,Strawberry Fennel Flower Raw Kombucha 16oz,Kombucha,b_7cj2vxs8qu,471,471,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0
145,Passionfruit Lemongrass Raw Kombucha,Kombucha,b_7cj2vxs8qu,807,807,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0
146,Jalapeno Jelly,Jam/Jelly,b_dab1xcg1l1,36,36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
147,Strawberry Jelly,Jam/Jelly,b_dab1xcg1l1,48,48,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
148,Raspberry Jalapeno Jelly,Jam/Jelly,b_dab1xcg1l1,36,36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
149,Peach Jalapeno Jelly,Jam/Jelly,b_dab1xcg1l1,36,36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
150,Cherry Pepper Jelly,Jam/Jelly,b_a94kjgwz2k,104,104,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0
151,Cherry Berry Jam,Jam/Jelly,b_a94kjgwz2k,176,176,176.0,176.0,176.0,176.0,176.0,176.0,176.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0,164.0
152,"Lou Kombucha n°2 - Lime, Mint, Ginger 30cl",Kombucha,b_hw67kz3qk9,176,176,176.0,176.0,176.0,176.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0,807.0
153,Energy: Blue Raspberry 15 count,Sports/Energy Drink,b_7kzs654dsw,1600,1600,1600.0,1600.0,1587.0,1587.0,1587.0,1570.0,1570.0,1560.0,1560.0,1537.0,1537.0,1502.0,1502.0,1454.0,1454.0,1446.0,1446.0,1439.0
154,Hydration: Raspberry 15 count,Sports/Energy Drink,b_7kzs654dsw,2563,2563,2563.0,2563.0,2559.0,2559.0,2559.0,2502.0,2502.0,2500.0,2500.0,2491.0,2491.0,2478.0,2478.0,2474.0,2474.0,2469.0,2469.0,2468.0
155,Hydration: Lemon-Lime 15 count,Sports/Energy Drink,b_7kzs654dsw,3853,3853,3853.0,3853.0,3848.0,3848.0,3848.0,3842.0,3842.0,3832.0,3832.0,3824.0,3824.0,3811.0,3811.0,3792.0,3792.0,3791.0,3791.0,3790.0
156,Energy: Pink Lemonade 15 count,Sports/Energy Drink,b_7kzs654dsw,,,1346.0,,,,1339.0,1321.0,1321.0,1317.0,1317.0,1289.0,1289.0,1266.0,1266.0,1228.0,1228.0,1226.0,1226.0,1223.0
157,Energy Variety Sample Pack,Sports/Energy Drink,b_7kzs654dsw,1167,1167,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0
158,Organic Bitter Orange Fruit Spread,Jam/Jelly,b_srpy4b36ng,138,138,138.0,138.0,138.0,138.0,138.0,138.0,138.0,180.0,174.0,174.0,174.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0
159,Sunshine Sparkling Energy Water - Lotus Pear (12 pk - 12oz),Sports/Energy Drink,b_6hstyo2ir0,138,138,138.0,138.0,138.0,138.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
160,Sunshine Sparkling Energy Water - Pomegranate Acai (12 pk - 12oz),Sports/Energy Drink,b_6hstyo2ir0,138,138,138.0,138.0,138.0,138.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
161,Blenheim Apricot,Jam/Jelly,b_1jl6ck70,138,138,138.0,138.0,138.0,138.0,138.0,138.0,138.0,180.0,174.0,174.0,174.0,168.0,168.0,168.0,168.0,168.0,168.0,168.0
162,Strawberry Shimmer - Strawberry + Honey,Jam/Jelly,b_afvccof3,73,73,73.0,73.0,73.0,73.0,73.0,73.0,73.0,173.0,173.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0
163,Pawpaw Butter (4oz),Jam/Jelly,b_6hb38wu8xf,100,100,100.0,100.0,100.0,100.0,82.0,82.0,82.0,82.0,,,,,,,,,,
164,Caramelized Fig with Pear & Honey,Jam/Jelly,b_5yxodqgk8z,-63,-64,-65.0,-71.0,-83.0,-84.0,-84.0,-116.0,-142.0,-142.0,-153.0,-153.0,-158.0,-176.0,-231.0,-231.0,-231.0,-231.0,-261.0,-237.0
165,Pumpkin Maple Butter,Jam/Jelly,b_5yxodqgk8z,-148,-148,-148.0,-166.0,-172.0,-172.0,-172.0,-238.0,-286.0,663.0,33.0,33.0,16.0,16.0,-12.0,-12.0,-10.0,-10.0,-26.0,-27.0
166,Naked Raspberry Spread - No Sugar Added,Jam/Jelly,b_5yxodqgk8z,304,302,301.0,300.0,288.0,288.0,288.0,184.0,28.0,27.0,18.0,12.0,0.0,0.0,-4.0,-11.0,-15.0,-15.0,-19.0,-19.0
167,Heirloom Apple with Maple Syrup,Jam/Jelly,b_5yxodqgk8z,114,113,113.0,113.0,107.0,107.0,105.0,99.0,43.0,43.0,-54.0,-54.0,-221.0,-221.0,-245.0,-245.0,-236.0,-236.0,-243.0,-255.0
168,Strawberry Rhubarb Preserve,Jam/Jelly,b_5yxodqgk8z,-155,-155,-156.0,-156.0,-156.0,-157.0,-157.0,-157.0,-373.0,-373.0,-380.0,-236.0,-380.0,-380.0,-405.0,-405.0,-405.0,-405.0,-405.0,-405.0
169,Naked Peach Spread - No Added Sugar,Jam/Jelly,b_5yxodqgk8z,19,18,18.0,13.0,-18.0,-18.0,-18.0,-85.0,-87.0,-88.0,-228.0,-228.0,-228.0,-231.0,-231.0,-231.0,-231.0,-231.0,-231.0,-231.0
170,Raspberry with Wild Bergamot,Jam/Jelly,b_5yxodqgk8z,123,123,123.0,123.0,121.0,121.0,121.0,120.0,120.0,94.0,,,,,,,,,,
171,Orange & Bourbon Marmalade,Jam/Jelly,b_5yxodqgk8z,1268,1268,1268.0,1268.0,1268.0,1268.0,1268.0,1256.0,1256.0,1256.0,1256.0,1256.0,1256.0,1256.0,1243.0,1243.0,1243.0,1242.0,1242.0,1238.0
172,Wild Blueberry Preserve,Jam/Jelly,b_5yxodqgk8z,379,379,378.0,372.0,366.0,66.0,66.0,,,,,,,,,,,,,
173,Naked Strawberry Spread - No Added Sugar,Jam/Jelly,b_5yxodqgk8z,406,405,404.0,400.0,357.0,255.0,254.0,154.0,123.0,122.0,-10.0,-10.0,-16.0,-16.0,-24.0,-31.0,-33.0,-33.0,-38.0,-38.0
174,Naked Blueberry Spread - No Added Sugar,Jam/Jelly,b_5yxodqgk8z,797,796,796.0,792.0,761.0,761.0,761.0,646.0,497.0,496.0,359.0,359.0,317.0,314.0,306.0,305.0,304.0,304.0,299.0,299.0
175,Apricot with Orange & Honey,Jam/Jelly,b_5yxodqgk8z,750,750,750.0,750.0,750.0,750.0,750.0,738.0,738.0,726.0,726.0,725.0,725.0,725.0,723.0,723.0,723.0,720.0,720.0,715.0
176,Strawberry with Wild Rose,Jam/Jelly,b_5yxodqgk8z,216,216,216.0,216.0,216.0,216.0,216.0,215.0,215.0,215.0,215.0,94.0,94.0,90.0,87.0,87.0,87.0,85.0,85.0,79.0
177,Tart Cherry with Cardamon and Port,Jam/Jelly,b_5yxodqgk8z,463,463,463.0,463.0,460.0,460.0,460.0,453.0,453.0,453.0,453.0,446.0,446.0,445.0,437.0,437.0,437.0,435.0,435.0,431.0
178,Raspberry Mostarda,Jam/Jelly,b_5yxodqgk8z,-1351,-1351,-1351.0,-1351.0,-1364.0,-1364.0,-1355.0,-1361.0,97.0,85.0,96.0,84.0,83.0,83.0,83.0,83.0,75.0,75.0,72.0,72.0
179,Cranberry Medley and Maple Jam,Jam/Jelly,b_5yxodqgk8z,44,44,44.0,44.0,44.0,38.0,38.0,38.0,20.0,20.0,20.0,,572.0,572.0,571.0,571.0,571.0,571.0,568.0,561.0
180,French Onion with Rosemary,Jam/Jelly,b_5yxodqgk8z,-328,-328,-328.0,-328.0,-334.0,-334.0,-334.0,-346.0,-352.0,1074.0,1055.0,1043.0,1040.0,1040.0,1032.0,1032.0,1029.0,1029.0,1027.0,1027.0
181,Fresh Tomato Savory Jam,Jam/Jelly,b_5yxodqgk8z,617,617,617.0,616.0,616.0,616.0,616.0,604.0,604.0,604.0,592.0,592.0,592.0,592.0,568.0,568.0,566.0,566.0,558.0,558.0
182,Jalapeno & Lime Spicy Chili Jam,Jam/Jelly,b_5yxodqgk8z,350,350,350.0,349.0,349.0,349.0,348.0,344.0,336.0,336.0,333.0,333.0,320.0,319.0,318.0,318.0,319.0,319.0,314.0,314.0
183,Classic Orange Marmalade,Jam/Jelly,b_5yxodqgk8z,-48,-48,-48.0,-48.0,-48.0,-49.0,-49.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-57.0,-57.0,-57.0,-57.0,-59.0,-59.0
184,Wild Blueberry with Thyme,Jam/Jelly,b_5yxodqgk8z,203,203,203.0,203.0,197.0,197.0,197.0,197.0,197.0,185.0,193.0,181.0,180.0,180.0,174.0,174.0,173.0,173.0,169.0,169.0
185,Raspberry Mostarda Mini Preserves - 30 pack,Jam/Jelly,b_5yxodqgk8z,954,954,954.0,954.0,924.0,924.0,924.0,923.0,923.0,923.0,923.0,915.0,915.0,392.0,392.0,672.0,672.0,671.0,671.0,671.0
186,Wild Blueberry Mini Preserves - 30 pack,Jam/Jelly,b_5yxodqgk8z,566,566,566.0,566.0,566.0,566.0,566.0,535.0,535.0,,,,,528.0,528.0,528.0,528.0,526.0,526.0,524.0
187,Chipotle & Maple Spicy Chili Jam,Jam/Jelly,b_5yxodqgk8z,946,946,946.0,946.0,946.0,946.0,946.0,940.0,940.0,926.0,926.0,917.0,917.0,911.0,911.0,911.0,911.0,910.0,910.0,909.0
188,Maple Onion Jam,Jam/Jelly,b_5yxodqgk8z,174,174,174.0,174.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,170.0,170.0,170.0,170.0,149.0,149.0,145.0,145.0,
189,Apricot with Orange & Honey Mini Preserves - 30 pack,Jam/Jelly,b_5yxodqgk8z,253,253,253.0,253.0,223.0,223.0,223.0,177.0,177.0,141.0,140.0,,,,,,,,,
190,Gooseberry with Elderflower,Jam/Jelly,b_5yxodqgk8z,596,596,596.0,596.0,595.0,595.0,595.0,593.0,593.0,587.0,587.0,580.0,580.0,572.0,572.0,563.0,563.0,568.0,568.0,568.0
191,Heirloom Apple with Maple Syrup Mini Preserves - 30 pack,Jam/Jelly,b_5yxodqgk8z,398,398,398.0,398.0,397.0,397.0,397.0,201.0,201.0,165.0,164.0,,,,,252.0,252.0,252.0,252.0,252.0
192,Strawberry Rhubarb Pie Filling,Jam/Jelly,b_5yxodqgk8z,102,102,102.0,102.0,101.0,101.0,101.0,101.0,101.0,101.0,101.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,98.0,98.0
193,Strawberry with Wild Rose Mini Preserves - 30 pack,Jam/Jelly,b_5yxodqgk8z,2681,2681,2681.0,2681.0,2651.0,2651.0,2651.0,2651.0,2651.0,2651.0,2651.0,2651.0,2651.0,2530.0,2530.0,2470.0,2470.0,2470.0,2470.0,2470.0
194,Roasted Garlic Savory Jam Mini Preserves - 30 pack,Jam/Jelly,b_5yxodqgk8z,252,252,252.0,252.0,222.0,222.0,222.0,,,,,208.0,208.0,76.0,76.0,76.0,76.0,71.0,71.0,68.0
195,Wild Blueberry with Lavender Mini Preserves - 30 pack,Jam/Jelly,b_5yxodqgk8z,1153,1153,1153.0,1153.0,1153.0,1153.0,1153.0,1063.0,1063.0,1063.0,1062.0,1062.0,1062.0,942.0,942.0,942.0,942.0,942.0,942.0,942.0
196,Tart Cherry w/ Cardamom & Port Mini Preserves - 30 pack,Jam/Jelly,b_5yxodqgk8z,4275,4275,4275.0,4275.0,4275.0,4275.0,4275.0,4089.0,4089.0,4089.0,4088.0,4083.0,4083.0,3891.0,3891.0,4176.0,4176.0,4176.0,4176.0,4176.0
197,Raspberry Hibiscus Mini Preserves - 30 pack,Jam/Jelly,b_5yxodqgk8z,233,233,233.0,233.0,233.0,233.0,233.0,232.0,232.0,226.0,225.0,224.0,224.0,44.0,44.0,104.0,104.0,104.0,104.0,102.0
198,Rhubarb with Dandelion & Honey,Jam/Jelly,b_5yxodqgk8z,901,901,901.0,901.0,900.0,900.0,900.0,899.0,899.0,898.0,898.0,891.0,891.0,889.0,887.0,887.0,887.0,885.0,885.0,885.0
199,Orange with 10yr Single Malt Mini Preserves - 30 pack,Jam/Jelly,b_5yxodqgk8z,2735,2735,2735.0,2735.0,2735.0,2735.0,2735.0,2734.0,2734.0,2734.0,2731.0,2725.0,2725.0,2202.0,2202.0,2482.0,2482.0,2481.0,2481.0,2481.0
200,Spiced Plum with Port Mini Preserves - 30 pack,Jam/Jelly,b_5yxodqgk8z,442,442,442.0,442.0,412.0,412.0,412.0,366.0,366.0,366.0,365.0,,,,98.0,96.0,96.0,95.0,95.0,95.0
201,"Orange, Lime & Ginger Marmalade Mini Preserves - 30 pack",Jam/Jelly,b_5yxodqgk8z,2801,2801,2801.0,2801.0,2801.0,2801.0,2801.0,2801.0,2801.0,2795.0,2794.0,2794.0,2794.0,2674.0,2674.0,2674.0,2674.0,2674.0,2674.0,2672.0
202,Rhubarb with Dandelion & Honey Mini Preserves - 30 pack,Jam/Jelly,b_5yxodqgk8z,2775,2775,2775.0,2775.0,2745.0,2745.0,2745.0,2745.0,2745.0,2709.0,2709.0,2709.0,2709.0,2589.0,2589.0,2589.0,2589.0,2589.0,2589.0,2589.0
203,Classic Orange Marmalade Mini Preserves - 30 pack,Jam/Jelly,b_5yxodqgk8z,,,683.0,,,,683.0,682.0,682.0,670.0,669.0,669.0,669.0,537.0,537.0,537.0,537.0,537.0,537.0,535.0
204,Fig & Walnut Greek Dip from Elli & Manos,Jam/Jelly,b_crd9968m5a,185,185,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,184.0,184.0,184.0,184.0,184.0,,184.0
205,Orange Marmalade with Bitter Orange & Grapefruit by Citrus,Jam/Jelly,b_crd9968m5a,,,317.0,,,,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,297.0,297.0,297.0
206,ISOTONIC FORCE - Electrolytes & carbs energy - 1000g,Sports/Energy Drink,b_dje8jcp8wz,28,28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,24.0,24.0,24.0,24.0,24.0
207,CREATINE MONOHYDRATE pure in powder 300g,Sports/Energy Drink,b_dje8jcp8wz,48,48,48.0,48.0,,,48.0,48.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
208,White Peach Lemonade Cane Sugar 12 Ct. Wholesale,Sports/Energy Drink,b_aepyhbgu0g,29541,29541,29541.0,29541.0,29536.0,29536.0,29536.0,29535.0,29535.0,29531.0,29531.0,29531.0,29531.0,29529.0,29529.0,29529.0,29529.0,29529.0,29529.0,29529.0
209,Raw Culture The Original,Kombucha,b_jsdawdkk8e,2076,2076,2076.0,2076.0,2076.0,2076.0,2076.0,2076.0,2076.0,2076.0,2076.0,2076.0,2076.0,2076.0,2076.0,2076.0,2076.0,2076.0,2076.0,2076.0
210,Raw Culture Hopical Punch (Copy),Kombucha,b_jsdawdkk8e,516,516,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0
211,Raw Culture The Original (Copy),Kombucha,b_jsdawdkk8e,1032,1032,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0,1032.0
212,Jalapeno Raspberry Jam,Jam/Jelly,b_78tq4gs52b,516,516,516.0,516.0,516.0,516.0,278.0,266.0,266.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,254.0,248.0
213,Cabernet Sauvignon Jam,Jam/Jelly,b_78tq4gs52b,516,516,516.0,516.0,516.0,516.0,278.0,266.0,266.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,254.0,248.0
214,Tripleberry Jam,Jam/Jelly,b_78tq4gs52b,516,516,516.0,516.0,516.0,516.0,278.0,266.0,266.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,254.0,248.0
215,*BLOOM* Blueberry Lavender Chamomile Kombucha - 24-Can Case,Kombucha,b_kx8day36dz,516,516,516.0,516.0,516.0,516.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
216,*HIBISCUS GINGER* Kombucha - 24-Can Case,Kombucha,b_kx8day36dz,516,516,516.0,516.0,516.0,516.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
217,*DRY-HOPPED PEAR* Kombucha - 24-Can Case,Kombucha,b_kx8day36dz,516,516,516.0,516.0,516.0,516.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
218,Blueberry Bourbon Jam,Jam/Jelly,b_7exrb1yd1o,904,904,904.0,904.0,904.0,904.0,904.0,904.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0,886.0
219,Heritage Apple Fruit Spread- Seasonal!,Jam/Jelly,b_cyntnyrpn5,12,12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
220,Oregon Cranberry Marionberry Sauce-2023 Limited Edition!,Jam/Jelly,b_cyntnyrpn5,66,66,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0
221,"Rowdy Energy Drink, Power Burn, Pineapple Passionfruit",Sports/Energy Drink,b_70i10n8g9o,298,298,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
222,12Oz The Mule Kombucha,Kombucha,b_8yy1ynewxz,298,298,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
223,12oz Fuzzy Navel Kombucha,Kombucha,b_8yy1ynewxz,298,298,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
224,12Oz Strawberry Guava Kombucha,Kombucha,b_8yy1ynewxz,298,298,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
225,12Oz Currant Kombucha,Kombucha,b_8yy1ynewxz,298,298,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
226,12Oz Mountain Berry Dream Kombucha,Kombucha,b_8yy1ynewxz,298,298,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
227,12Oz Raspberry Ginger Kombucha,Kombucha,b_8yy1ynewxz,298,298,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
228,12Oz Peach Lavender Kombucha,Kombucha,b_8yy1ynewxz,298,298,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
229,12Oz Apricot Kombucha,Kombucha,b_8yy1ynewxz,298,298,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
230,12Oz Orange Krush Kombucha,Kombucha,b_8yy1ynewxz,298,298,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
231,12Oz Peach Kombucha,Kombucha,b_8yy1ynewxz,298,298,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
232,12Oz Apricot Kombucha (Copy),Kombucha,b_8yy1ynewxz,298,298,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
233,12Oz Lavender Kombucha,Kombucha,b_8yy1ynewxz,298,298,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
234,12Oz Guava Kombucha,Kombucha,b_8yy1ynewxz,298,298,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0
235,Blueberry Jasmine Kombucha,Kombucha,b_s2jesyk5p9,-1638,-1638,-1638.0,-1638.0,-1638.0,-1638.0,-1662.0,-1734.0,-1734.0,-1734.0,-1806.0,-1806.0,-1878.0,-1878.0,-1902.0,-1902.0,-1902.0,-1902.0,-1902.0,-1902.0
236,Citrus Kombucha,Kombucha,b_s2jesyk5p9,-1202,-1202,-1202.0,-1202.0,-1202.0,-1202.0,-1226.0,-1250.0,-1226.0,-1226.0,-1226.0,-1226.0,-1274.0,-1274.0,-1322.0,-1322.0,-1322.0,-1322.0,-1322.0,-1322.0
